place_id,nombre,direccion,tipo_territorio,departamento,pais,latitud,longitud,calificacion,total_calificaciones,comentarios,nivel_precios,telefono,tipo_telefono,sitio_web,entrada_accesible,es_reservable,estado_negocio,tags,abre_lunes,abre_martes,abre_miercoles,abre_jueves,abre_viernes,abre_sabado,abre_domingo,abierto_24h,fuente,direccion_original
ChIJM4EzYwenMI4R4oTXbv_yKHM,eclipse,a 58-111 carrera 23 numero 58-1 comuna 8,Ciudad,Valle del Cauca,Colombia,3.4430168,-76.49470980000001,4.5,1855.0,"un sitio muy bien ubicado, bastante central si estás al norte de la ciudad alrededores de la autopista. limpio y con atencion de calidad. todo muy bonito y discreto. con servicios adicionales que están al alcance y a buen precio. | entrada por la autopista sur oriental como por la carrera 15 al ingresar muy buena atención del personal para estacionar su vehículo y te orienta ah la recepción tiene ascensor y escaleras las habitación muy bien organizada tanto la junior como la presidencial con aire acondicionado y ducha con agua climatizada | un excelente lugar para estar en pareja, excelente atención, instalaciones súper limpias y muy cómodas. | un lugar muy accesible y económico para pasar un rato agradable ya que ofrece variedad de servicios. lo que no me gustó fue que el servicio de jacuzzi tenía agua al clima y no caliente como debería se. | es un lugar muy bien cuidado en los detalles me encantó lo de agua caliente en 1 habitación sencilla es un lujo que en otra vida no me lo esperaba. no tengo ningún vínculo con ellos pero se merecen un 10 de 10",,+57 602 5248777,Móvil,,True,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"a 58-111, cra. 23 #58-1, comuna 8, cali, valle del cauca, colombia"
ChIJJXmoIyanMI4R5uFMH31KpgY,hotel paraso chipichape cerca aeropuerto y terminal,avenida 2b norte numero 26-60 san vicente cali a valle del cauca colombia,Ciudad,Valle del Cauca,Colombia,3.4698049,-76.5250782,3.5,107.0,"no lo recomiendo huele pésimo a guiso es más parecido a restaurante no tiene parqueadero es inseguro la ate con pésima todo el hotel huele a comida el aire no sirve no devolvieron. la plata se la robaron ya que el servicio es malo muy malo no lo recomiendo.. | uno de los peores servicios de hospedaje que he tenido en los últimos años. las instalaciones muy regulares, descuidadas y aunque la familia que administra es muy aseada, se nota que la dueña no le invierte un peso hace un buen tiempo. hay ruido a todo el tiempo pues funciona un concesionario automotriz en el primer piso. la atención al cliente prestada por la dueña es de lo peor en cuanto a conocimiento, amabilidad y cortesía. la señora cobra por adelantado, lo cual es irregular en cualquier hotel del mundo. la verdad me voy bastante molesto con este lugar. | muy mala experiencia hotel con instalaciones pésimas y precios elevados hay mejores opciones | precios elevados , baños sucios y orinados con pelos , sin lavar | la habitación es amplia, el colchón terrible, la televisión solo tdt, el baño está muy deteriorado, la separación de la ducha es con cortina, las cortinas de las ventanas están en pésimo estado, el aire acondicionado estaba en el piso, no hay ni teléfono para llamar a recepción, la relación precio vs instalaciones no es razonable, muy costoso para lo incómodo y poco agradable del lugar.",,+57 315 2811808,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"av. 2b nte. #26-60, san vicente, cali, a, valle del cauca, colombia"
ChIJS0yfk5KmMI4RPnBd14WDtf0,hotel la luna,autopista sur numero 13-01 junin,Ciudad,Valle del Cauca,Colombia,3.4327322,-76.52721369999999,4.2,2710.0,"bueno el hotel, pero la piscina que se puede usar son las pequeñas, la olímpica siempre está ocupada por las clases de natación. el desayuno es muy poco para el precio. los baños no tienen ventilación arriba y no hay agua caliente. | no dejan dormir, desde las 6 am están usando la alberca y no te dejan entrar a la pista. de desayunar dan casi lo mismo todos los días, habitación muy pequeña, no tienen secadora de cabello, el servicio de lavandería es muy caro. no recomiendo | es muy bueno presentaron un buen servicio y no tuve problemas, a comparación de otros pues deja mucho que desear pero recuerda que es un lugar con más de 40 años de historia | nada recomendable, no hay agua caliente, desde las 6 am están usando la alberca y no te dejan entrar a la alberca, todo el día hay gente ajena al hotel. de desayunar dan casi lo mismo todos los días, habitación muy pequeña, se pierden las cosas, cero recomendable. | habitaciones pequeñas, el aire acondicionado no sirve,el servicio de lavandería está muy caro y no se puede descansar porque desde las 5 am están utilizando la piscina(personas externas al hotel). además de que se llevan las cosas.",,+57 310 4105893,Móvil,https://la-luna.hotelsincali.com/es/,True,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"autopista sur #13-01, junin, cali, valle del cauca, colombia"
ChIJvxXeBvKmMI4Rp8SpDADFvXY,hotel travelers,carrera 24 numero 23-14 las acacias,Ciudad,Valle del Cauca,Colombia,3.4337916,-76.52015759999999,3.9,139.0,"lugar cero recomendable, el hotel brinda una atención poco especial y la señorita de recepción poco amable, igual mi pareja y yo hacemos chek in y nos subimos a la habitación (que está bastante descuidada y televisores en la cual no tienen señal), a nosotros nos surge una calamidad y nos tenemos que ir (no llevábamos ni 20 minutos en la habitación) yo personalmente bajo donde la señorita y le pregunto si hay un reembolso, a lo que ella me comenta que ella no me lo podía hacer pero si su superiores al día siguiente porque ella misma no me podía bajar del sistema hotelero que ellos manejan. le digo que si es con seguridad que se respondan por el reembolso y sigue diciendo que si, que se deje el número de contacto para ellos llamar. pasa todo el día y nada, voy nuevamente al hotel y pregunto por mi situación a lo que la misma chica me da respuesta de que yo utilice la habitación, que estaba sucia, cuando mi pareja ni yo nos acostamos o hicimos algo y nunca mostraron la supuesta evidencia de la habitación sucia. me hicieron hablar con todo mundo, y la supuesta administradora le dije que si al menos no devolvía el hotel el dinero que lo hiciera la de recepción porque es un error de ella brindar una mala información, o que nos dejaran un día utilizar alguna habitación pero tampoco dieron respuesta, y después la misma administradora que nunca nos solucionó nos prohibió la entrada al hotel. no pierdan su plata ni su dinero en un hotel que cuenta 90.000 pesos y no tiene bien sus protocolos definidos | hace poco tuve un viaje laboral a cali y en esta ocación estuve en un excelente lugar para descansar, se trata de apartahotel travelers el cual cuenta con habitaciones para todas las necesidades, para una, dos, tres personas o familias completas. en un lugar con buena limpieza… tiene 5 pisos llenos de habitaciones muy cómodas con aire acondicionado, un amplio baño y tv led. algo muy importante: tiene wi-fi gratis incluido en la tarifa y funciona bastante bien. | excelente atencion, ubicación e instalaciones | no es recomendable, habitaciones poco cuidadas, instalaciones defectuosas y un trato del personal antipático... | entraron movieron todo sacaron una cama y no hicieron aseo de un día para otro. terrible el servicio.",,+57 301 5007447,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 24 #23-14, las acacias, cali, valle del cauca, colombia"
ChIJqSw45S2mMI4RT8yRx6n9I5Y,hotel girasol,carrera 1 numero 46cn-31 comuna 4,Ciudad,Valle del Cauca,Colombia,3.4736151,-76.50723219999999,3.6,109.0,"de los peores hoteles de cali. llego hoy a pedir una habitación porque queda cerca de la registraduria. y me dan una habitación reducida parece que fue cortada a la mitad, ventilador sonando y el baño horrible. le pido que me dé una habitación más grande y resulta que apenas son 4 grandes y unas 20 pequeñas (cama pegada al baño). de inmediato salgo de allí y el administrador sermoneando ""porque no ví la habitación primero"". al menos tienen la decencia de devolver el dinero. | es un buen hotel en cuanto a precio/calidad. tienen buenos televisores, ventilador que no hace ruido, habitaciones espaciosas (en la que es tipo aparta estudio) pero no hay wifi. por todo lo demás está muy bien, habitación con microondas, mini nevera, un armario espacioso y un sillón. | servicio hotelero aceptable y con un precio razonable y tiene beneficios como desayuno incluído y servicios de wi-fi. lo único que veo desfavorable es que encuentro algunas hormigas en la habitación, el ruido de los vehículos y en la habitación que me hospedé no hay un enchufe cerca a la cama. | es un hotel muy básico pero muy económico, sus habitaciones no tienen aire acondicionado, solo ventilador, pero su temperatura es agradable, las camas no son en madera, son en cemento, pero tienen una buena presentación, es aseado y satisfactorio. precio habitación para una persona: $32.000. | muy pequeñas las toallas y el baño ni tiene cortina por lo cual se moja todo, aunque entran varios canales de televisión la definición es muy mala, aún así el lugar es acogedor, todo estaba impecable",,+57 322 2890094,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cra. 1 #46cn-31, comuna 4, cali, valle del cauca, colombia"
ChIJowCZvPKmMI4RWKH3mb1fjGg,hotel elite,diagonalonal 23 numero 15-107,Ciudad,Valle del Cauca,Colombia,3.4343989,-76.52460599999999,4.1,26.0,"muy compleja está ubicación. ya que es susceptible al tema de orden público en la zona. muy peligrosa. las habitaciones un poco regulares. el servicio es excelente. depende de tus expectativas y presupuestos si quieres quedarte en este hotel. ya que no es malo. sino que en la publicidad de internet es muy diferente a lo que se encuentra uno al llegar. | la habitación es básica, apenas para dormir, eso sí ruido cero, no me gustó la condición entrada a las 3 pm salida 1 pm , debe ser flexible y todos no manejamos los mismos horarios | estratégica ubicación, céntrica. excelente servicio, habitaciones muy cómodas. te reservan con un 30 x 100 del valor... | positivo: las camas son muy cómodas y son buenas alcobas. negativo: se siente demasiado ruido todo el tiempo producto de la autopista, inclusive para las alcobas traseras. también se siente demasiado ruido cuando hacen aseo tipo 8am. | exelente servicio, muy buena atención del personal.",,+57 301 1413702,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"dg. 23 #15-107, cali, valle del cauca, colombia"
ChIJf043wr2mMI4Rv74V5yk42qQ,casa santiago mayor,carrera 36 numero 10-195 olimpico,Ciudad,Valle del Cauca,Colombia,3.4226676,-76.5325902,3.9,219.0,"estuve allí hace poco, si tuve preocupación por los diferentes comentarios que pueden ser muy negativos. sin embargo en mi caso personal lo pasé muy bien, la habitación es muy cómoda, bien aseada y el personal aunque no es muy amigable es respetuoso con tus cosas y genera confianza. estuve alojado una semana con mi pareja y no tuvimos ningún inconveniente, volvería ahí seguro, la zona es muy bonita, se respira mucha tranquilidad. | bien ubicado, buen precio, pero es un hotel muy sencillo | buena ubicación. servicio regular. ubicación muy buena. | muy buen hotel, sus camas son cómodas, está situado en una zona tranquila, tienes los servicios de manera muy práctica (baño, televisión, nevera, estufa) y se encuentra muy bien aseado e impecable lo que es cosa muy importante. esta un poco alejado de sitios turísticos, lo cual en lo personal no me parece alarmante; sería buena idea dar desayunos a los huéspedes para poder darle esos puntos extra... 8/10 :) | pésima atención, un servicio terrible! no es recomendable, sugieren una cosa en la entrega del apartamento y después las cambian.",,+57 311 3544516,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"cra. 36 #10-195, olimpico, cali, valle del cauca, colombia"
ChIJQ2L5fTanMI4R7ybqWLF4hjA,hostal el paraiso,carrera 5 numero 3-13 comuna 3,Ciudad,Valle del Cauca,Colombia,3.448325,-76.5386735,4.2,10.0,"la atención fue excelente, los desayunos deliciosos, un lugar tranquilo y cercano a la colina de san antonio. ca inas al rededor y encuentras restaurantes con diferentes especialidades y sólo bajando un poco me encontraba en la calle 5a. | es un lugar muy acogedor y tranquilo. las personas que se encuentran allí son muy carismáticas, atentas y brindan muy buena atención. a su alrededor se encuentran muchos restaurantes o locales para comer y visitar. | pésimo servicio, la actitud de la señora es muy mala , no ofrecen un kit básico de aseo (toallas, jabón de baño) no hay ventilador en la habitación y hace mucha calor en la noche. | exelente lugar para descansar y familiar pero para la fiesta o chillout no.. pero limpio el persobal no habla ingles. pero todo bien.. | un lugar muy tranquilo y limpio",,+57 316 8238112,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cra. 5 #3-13, comuna 3, cali, valle del cauca, colombia"
ChIJuYq_SbulMI4RQnzY7IcyV_Y,b  b chalet santa eulalia,el saladito km 14 via al mar comuna 1,Ciudad,Valle del Cauca,Colombia,3.4526663,-76.5739694,4.5,2.0,,,+57 310 5971220,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"el saladito km.14 via al mar, comuna 1, cali, valle del cauca, colombia"
ChIJ_eQbHzunMI4RZzifzXYo2r0,la palmera hostel and coffee shop,calle 2a numero 24a -200 miraflores,Ciudad,Valle del Cauca,Colombia,3.4387478,-76.54162149999999,4.6,143.0,"es una casa encantadora, espacios amplios, da ganas de relajarse y estar en un ambiente confortable. la terraza y las clases de bachata son top. las camas muy cómodas y con una decoración ganadora. único detalle, el tema de las mascotas, algo costoso el tema del valor a pagar por llevar un perrito, igual super agradecidos por el tema de ser petfriendly y el cariño con el que recibieron a totopo. gracias por todo | la palmera hostel and coffe shop es increible. es uno de los mejores hostales que he estado, genial si viajas solo/a o dos personas. el hostal es enorme y tiene muchos espacios y zonas comunes en la cuales sociabilizar y conocer gente. el desayuno está riquísimo, además, cada día puedes elegir que desayunar ya que es free service. que decir del personal. los y las chicas del hostel son simpatiquísimos. te ayudan y están disponibles para cualquier cosa que el/la huesped necesita. son personas muy amables y sociables, lo cual ayuda enormemente si viajas sola. el personal del hostal te hace sentirte como en tu propia casa. además, cuenta con clases de salsa gratuitas en la terraza del hostal. muchísimas gracias por hacerme sentir como en casa y tener una estancia increible e inolvidable en cali. un fuerte abrazo para todos/as y hasta la próxima :) | es el hostel que todo viajero necesita, cocina grande, excelentes instalaciones, dormitorios grandes y con mucha luz. y una fantástica organización de actividades. fui con mi pareja en la habitación con balcón y era espectacular | increíble hostel! estuve ahi un total de 9 días mientras conocía cali y los alrededores y la pase increíble. jose es muy bueno administrando el lugar y llevando registro de todo, también muy atento a todo lo que pasa con cada uno, desde el momento que uno llega que siempre se acuerda tu nombre, muy atento para el servicio y para darte todas las recomendaciones que necesites. también lily y el resto de los voluntarios allí super amables y divertidos! muy buena decisión quedarme allí. logísticamente queda cerca de san antonio para ir a conocer y del cristo rey, ademas de supermercados. también tienen un pizarrón donde ponen donde es la fiesta cada día y clases de salsa/bachata gratis en el lugar. en resumen la hice larga pero si estas dudando esta el la señal para reservar con el hostel | el mejor lugar para quedarse en cali. las instalaciones están nuevísimas, el lugar es acogedor, con unas vistas increíbles y la ubicación ideal para llegar a todos los lugares. las habitaciones compartidas son muy amplias y con todas las comodidades posibles y las privadas son espectaculares. pero lo mejor de todo es el ambiente creado por josé y el equipo de voluntarios! además de lily la encargada de la limpieza que deja todo impecable y es encantadora! me he sentido tremendamente acogida y sin duda volveré:) gracias! os llevo en el corazón!!",,+57 301 5762474,Móvil,http://engine.lobbypms.com/la-palmera-hostel,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cl. 2a #24a -200, miraflores, cali, valle del cauca, colombia"
ChIJCaqUFpWjMI4RScoTlIGjLO4,casa yantra hostal,finca la lola la castellana,Ciudad,Valle del Cauca,Colombia,3.3336953,-76.64022880000002,4.3,37.0,"la carretera está demasiado mala, si tienen carro muy bajito, no lo recomiendo; la habitación es bonita, la cama es cómoda y en general es amplia la habitación. en el lugar realmente no hay mucho por hacer, hay un detalle que deben tener súper presente: el baño, la ducha es al aire libre y si alguien pasa pueden verte; el sanitario es bastante fuera de lo común si te gusta el tema de lo organico está bien de lo contrario no lo recomiendo. en temas de atención siento que les falta mejorar bastante, la chica que nos atendió fue amable en el momento pero sentimos que no estaban como muy atentos a lo que necesitabamos. | una experiencia inigualable para los que buscan conexión con la tierra, aire y agua. el desayuno estuvo increiblemente delicioso, el agua natural fresca y limpia para nutrir la piscina y el jacuzzi. para la comida el caserio esta muy cerca y hay buena oferta. recomendación: podrían explicar a la entrada del glamping el uso del eco baño o letrina pues para algunas personas puede ser un reto utilizar este servicio de este modo. | es un lugar fácil de llegar sin embargo el último tramo de la carretera es un poco complejo, lo ideal es ir en carro, el lugar cuenta con un lugar tipo jacuzzi, piscina más grande para grupos, habitación o glamping, sería interesante que los anfitriones compartieran un poco más con sus huéspedes, estilo fogata, juegos de mesa, actividades o algo por el estilo; si buscas privacidad entonces es un buen lugar. cabe resaltar que el baño del glamping es estilo antiguo, no es moderno sino que los desechos se deben tapar con abono (esto es importante saberlo para que las personas sepan cómo sería la experiencia), tienen una vista muy buena y el desayuno es tradicional. pueden ingresar cualquier tipo de comida y cerca al lugar también se puede cenar en una finca que queda ubicada diagonal al lugar. | un hostal muy tranquilo, si realmente quieres estar en calma. te recomiendo este lugar. tiene piscina de agua natural, mucha naturaleza,la atención es muy buena y las habitaciones están bien. queda a 15 mntos caminando de pueblo pance. el lugar ofrece solo desayuno, no cuenta con cocina por lo cuál deberes ir al pueblo a almorzar. | espectacular !!!! el sitio perfecto para recargarse de energía natural. aline y john increíbles anfitriones. y tienen un par de pastores alemanes que le alegran más a uno la estadía. cuenta con piscina natural, deliciosa. .",,+57 319 6587104,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"finca la lola, la castellana, cali, valle del cauca, colombia"
ChIJ3SbervWnMI4RKENBDtnoKFw,herradura house,carrera 24 numero 3 - 32 miraflores,Ciudad,Valle del Cauca,Colombia,3.4383387,-76.5398824,4.8,12.0,"tuve una estancia maravillosa en herradura house durante mi visita a cali. la casa es espaciosa, bien decorada y cuenta con todas las comodidades necesarias para hacer de la experiencia algo realmente cómodo y placentero. la atención de los anfitriones fue excepcional; siempre atentos y dispuestos a ayudarnos en todo lo que necesitáramos. la ubicación también es excelente, en una zona tranquila pero cerca de todo lo que ofrece la ciudad. sin duda, recomendaría herradura house a cualquiera que busque un lugar acogedor y bien ubicado... un 10 de 10. | exelente ... buen agua, muy cómodas las habitaciones, amplia la casa y la cocina bien amueblada. la atención del administrador muy buena muchas gracias. | muy buen ambiente y trato, muy servicial el anfitrión, la habitación limpia y ordenada, la casa con todo lo necesario para una buena estadía | excelente servicio, un lugar muy acogedor, habitaciones muy cómodas , cocina muy amplia y bien equipada | 10/10 muy cómodo, muy agradable la estadía súper recomendado",,+57 321 8339321,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 24 #3 - 32, miraflores, cali, valle del cauca, colombia"
ChIJ2V5TDCahMI4RK4pQWJM5pBg,ingenio park  apartahotel,carrera 83 numero 16-28 el ingenio,Ciudad,Valle del Cauca,Colombia,3.3855776,-76.527846,4.6,39.0,"quiero compartirles mi experiencia desde una mirada profesional y práctica, me dedico a la auditoría y asesoría para hoteles, apartamentos de rentas cortas y coliving a nivel internacional. me muevo en toda clase de alojamientos con la intención no solo de satisfacer mis necesidades de hospedaje sino también con la finalidad de ofrecer a los establecimientos una ayuda de mejora para sus clientes. primero que todo el alojamiento ofrece según precio/calidad a cabalidad lo que dicen en el anuncio, ese no fue mi problema. pero si lo fue el no saber que no había agua caliente y cuando lo supe escribí un mensaje para cancelar la reserva pues es una prioridad en mis estadías, la persona que me atendió al whatsapp me dijo que si había en esta habitación, por lo que no hice la cancelación, pero mi sorpresa fue que no había, así que he tenido que pasar 3 días con duchas frías… aparte el televisor y la nevera estaban desconectados, la idea de un alojamiento de renta corta es hacerle la vida fácil al huésped, esto debe de estar listo cuando entra y no ponerlo a que lo haga el mismo, la nevera es un poco ruidosa. esto como temas de inconformidad. el resto cumple las expectativas pero como siempre hay hueco para mejorar. | excelente todo, habitaciones, aseo, ubicación, cocina muy completa y su gente muy amable. con el parqueadero no hubo inconveniente, sólo es dejar las llaves como en otros lugares. nos hospedamos 14 personas en tres aptos y ninguno tiene queja. muy recomendado. | es cómodo, limpio, muy bien ubicado, la amabilidad de las personas que estar a cargo de la administración es muy buena, lo único feo es que toca llegar temprano al parqueadero si no quieres pasarla toda la mañana moviendo el carro por los demás huéspedes, dado a que el parqueadero es en línea. | excelente servicio y limpieza | lugar agradable, la habitación muy buena, buenos acabados recién remodelada me dio la impresión, la ubicación me pareció buena como una buena zona. el parqueadero si bastante incómodo, la atención del encargado regular, no había wifi o no nos dieron la clave, no se pidió porque se tienen datos pero son pequeños detalles, en el último piso hay una terraza pero no tiene iluminación en la noche ni sillas ni nada para hacer uso de ella. en términos generales muy bien y el precio bueno. calidad precio está muy bien.",,,Desconocido,,True,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 83 #16-28, el ingenio, cali, valle del cauca, colombia"
ChIJk4AOupimMI4RlZ6m4ikGQiQ,hostal casa cali,carrera 37a numero 5bs-17 san fernando,Ciudad,Valle del Cauca,Colombia,3.424931,-76.542236,4.2,17.0,"ahora se llama karambolo garden | cómodo, agradable fácil acceso | buen precio y bueno sitio | lindas habitaciones | muy bonito",,+57 602 5561305,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 37a #5bs-17, san fernando, cali, valle del cauca, colombia"
ChIJlZ4SKn2mMI4RM02gVQwYhM0,moonshine hostel,carrera 10 numero 4-32 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4460612,-76.5374657,4.8,128.0,"súper recomendado para hospedarse en cali. en el hermoso y super central barrio de san antonio. además los espacios son muy lindos y cómodos... | muy recomendado. el lugar es muy tranquilo, ideal para descansar. además está muy bien ubicado, cerca hay buenos restaurantes y desde ahí se puede llegar caminando a diferentes sitios turísticos de cali. es fresco y amplio. la atención es muy buena tanto presencial como por los canales digitales. | muy bonito el lugar y la atención de doña sandra, las habitaciones son espaciosas, limpias y muy bonitas. el sector muy tranquilo y seguro. muy recomendado. | el mejor alojamiento en san antonio, cali. super recomendado por la comodidad y la ubicación. puede ser para parejas pero también familias de 6-8 personas. los lofts tienen cocina y se puede preparar alimentos. | un lugar maravilloso! limpio, acogedor ( como en casa) un reconocimiento especial a quienes nos atendieron fue una linda experiencia! súper…. recomendado! las habitaciones son amplias, confortables, perfectas para no querer salir; sobretodo limpias.",,+57 300 5287344,Móvil,https://www.moonshinehostel.com/,True,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"cra. 10 #4-32, comuna 3, cali, valle del cauca, colombia"
ChIJZQJ-RnmmMI4RNM-QekFtSgg,villa del peon suites,carrera 3a oeste numero 4-53 numerormandia sebastian de belalcazar,Ciudad,Valle del Cauca,Colombia,3.449452,-76.54421169999999,4.9,61.0,"estimado equipo la villa del penon hotel & spa quiero felicitarlos por el excepcional servicio que brindan en su hotel. desde el momento en que llegué, me sentí bienvenido y valorado como huésped. su atención al detalle y amabilidad hicieron que mi estancia fuera inolvidable. ¡sigan así! | was a wonderful experience for me, everything was clean, the only thing that i don't like was you can not do noise, because it's a place for old people, really bad fue una experiencia maravillosa para mí, todo estuvo limpio, lo único que no me gustó fue que no se puede hacer ruido, porque es un lugar para personas mayores, realmente mal | lindo lugar, muy cómodo | muy bonito, organizado, preciso. disfruté la estadía en este sitio. | un lugar hermoso y muy agradable, excelente ubicación y clima muy agradable",,+57 316 5069999,Móvil,http://exstr.co/,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 3a oe. #4-53, normandia sebastian de belalcazar, cali, valle del cauca, colombia"
ChIJUSTLyWymMI4Rh2C9wHpoSDA,guest house iguana,calle 21 norte santa monica residential,Ciudad,Valle del Cauca,Colombia,3.4628505,-76.5330166,4.3,4.0,"muy lindo y bien ubicado | este es un buen hostal. es sencillo, con un gran jardín en la parte trasera. las camas están bien, el desayuno está bien y las duchas también. aun así, me entusiasmó mucho alojarme allí. está cerca de una zona de fiesta y es fácil ir caminando desde el hostal al resto de la ciudad. pero lo más importante: la gente que trabaja allí es muy amable y servicial. nada parecía ser un problema. a cada respuesta había una pregunta. la gente que trabaja allí es muy buena. y no solo eso: ¡simplemente son buena gente!",,,Desconocido,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cl. 21 nte., santa monica residential, cali, valle del cauca, colombia"
ChIJMR8Qw3ymMI4R6CYO_H4rnFo,hostal santiago dc 420 weedfriendly,carrera 9 numero 3-37 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4470138,-76.5384354,4.3,248.0,"excelente relación calidad precio. personal muy atento, el desayuno está rico y consiste en una bebida caliente, un huevo revuelto, un poco de fruta y una tortita. se sirve en un rooftop que que es una delicia. las habitaciones necesitan algo de mantenimiento y hay una ducha de agua fría y otra de agua caliente. muy recomendable si viajas con presupuesto ajustado. | las instalaciones son cómodas, la calidad humana y la atención al cliente se perciben desde que llegas, y la convivencia y el compartir entre visitantes nacionales e internacionales es realmente amena y muy tolerable. volvería a quedarme aquí cada que visite cali! | la comparación precio calidad y ubicación es muy buena, el personal siempre está muy atento y buscan que te sientas cómodo en tu estadía | personal muy amable, buena ubicación, habitaciones muy limpias. barrio muy tranquilo, buenos restaurantes. | el hostal esta muy bien ubicado, es limpio y el servicio es el mejor, los anfitriones son muy amables !!",,+57 300 4684776,Móvil,https://santiagodchostal.my.canva.site/conocenos,True,True,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cra. 9 #3-37, comuna 3, cali, valle del cauca, colombia"
ChIJ71eXwACkMI4R3Qwo2erdlVk,anilola hostal,carrera 61 numero 1d - 34 cuarto de legua,Ciudad,Valle del Cauca,Colombia,3.4058316,-76.55341560000001,4.5,2.0,,,+57 316 4988093,Móvil,https://www.tripadvisor.co/Hotel_Review-g297475-d12398541-Reviews-Ani_Lola_Hostal-Cali_Valle_del_Cauca_Department.html,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 61 #1d - 34, cuarto de legua, cali, valle del cauca, colombia"
ChIJGy__4MKnMI4RnLiLtrsheGs,hostal beko,calle 9b numero 41-25 los cambulos,Ciudad,Valle del Cauca,Colombia,3.4189005,-76.53796249999999,5.0,165.0,"claudia fue una excelente anfitriona. todo estuvo siempre muy aseado, organizado y limpio. la habitación en la que me quedé con mis amigas era muy cómoda. un lugar muy central y cerca de los sitios turísticos de cali. | el hostal está bien ubicado y facilita el acceso a los diferentes atractivos de la ciudad. claudia fue muy amable y estuvo muy atenta en todo momento. las instalaciones del hostal son muy agradables. ¡recomendado! | muy buen servicio, tanto de personal, como las habitaciones amobladas, muy recomendable, volvería a ir mil veces. | es de las mejores decisiones que tomé para hospedarme en cali, los precios son muy buenos y fernando y claudia; dos personas extraordinarias y magníficas como personas y como anfitriones. les recomiendo éste lugar ya que es de lo que más me gusto en mi primera visita a cali, quiero volver pronto para terminar de conocer la ciudad y volver a hospedarme allí en beko. | excelente servicio, atención ante todo ,habitaciones en orden,aseada,muy bonito este lugar se los recomiendo.",,+57 317 6682617,Móvil,http://www.hostalbeko.com/,True,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cl 9b #41-25, los cambulos, cali, valle del cauca, colombia"
